"candidate_id","axis","category","statement_id","statement_text","value","source","confidence","justification"
"דני אלגרט","תדמית","זהות וייצוג","T-011","המועמד נתפס בציבור הרחב כמי שמוסיף לרשימה עומק חברתי ולא רק ניסיון פוליטי או תקשורתי.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לייצוג נשי, מיעוטים, פריפריה, זהות מזרחית או גישור דתי־חילוני."
"דני אלגרט","תדמית","ממלכתיות ואחריות","T-012","המועמד נתפס בציבור הרחב כבעל עמוד שדרה ערכי.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","ממלכתיות ואחריות","T-013","המועמד נתפס בציבור הרחב כדמות ממלכתית ואחראית.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","ממלכתיות ואחריות","T-014","המועמד נתפס בציבור הרחב כמי שמכבד מוסדות מדינה ושלטון חוק.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","ממלכתיות ואחריות","T-015","המועמד נתפס בציבור הרחב כמי שמסוגל לפעול מתוך שיקול דעת ולא רק מתוך כעס.","mixed","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","58","יש בסיס לאחריות ושיקול דעת, אך הסגנון הציבורי נחרץ ומחאתי מאוד."
"דני אלגרט","תדמית","יושרה, אמינות וניסיון ","T-016","המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","יושרה, אמינות וניסיון ","T-017","המועמד נתפס בציבור הרחב כאדם אמין וישר.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","יושרה, אמינות וניסיון ","T-018","המועמד נתפס בציבור הרחב כדמות רצינית ולא כגימיק תקשורתי.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","יושרה, אמינות וניסיון ","T-019","המועמד נתפס בציבור הרחב כמי שאפשר לסמוך עליו בתפקיד ציבורי.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","יושרה, אמינות וניסיון ","T-020","המועמד נתפס בציבור הרחב כבעל ניסיון ציבורי משמעותי.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"דני אלגרט","תדמית","יושרה, אמינות וניסיון ","T-021","המועמד נתפס בציבור הרחב כמי שמבין איך פועלת מערכת פוליטית.","mixed","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","50","יש ניסיון ציבורי ומערכתי, אך לא ניסיון פוליטי מוסדי משמעותי."
"דני אלגרט","תדמית","תקשורתיות ונראות","T-022","המועמד נתפס בציבור הרחב כדמות תקשורתית חזקה.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","72","כדמות בולטת במאבק החטופים יש לו מסר ונראות ציבורית, גם אם ממוקדים בנושא אחד."
"דני אלגרט","תדמית","תקשורתיות ונראות","T-023","המועמד נתפס בציבור הרחב כמי שיודע להעביר מסר ברור.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","72","כדמות בולטת במאבק החטופים יש לו מסר ונראות ציבורית, גם אם ממוקדים בנושא אחד."
"דני אלגרט","תדמית","תקשורתיות ונראות","T-024","המועמד נתפס בציבור הרחב כמי שמסוגל לבלוט בקמפיין בחירות.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","72","כדמות בולטת במאבק החטופים יש לו מסר ונראות ציבורית, גם אם ממוקדים בנושא אחד."
"דני אלגרט","תדמית","תקשורתיות ונראות","T-025","המועמד נתפס בציבור הרחב כמי שמביא ייצוג חשוב לרשימה.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","70","הוא מוסיף לרשימה קול מרכזי של משפחות חטופים, אחריות מדינה ורקע ביטחוני־משטרתי."
"דני אלגרט","תדמית","תקשורתיות ונראות","T-026","המועמד נתפס בציבור הרחב כמי שמרחיב את הדימוי של המפלגה.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","70","הוא מוסיף לרשימה קול מרכזי של משפחות חטופים, אחריות מדינה ורקע ביטחוני־משטרתי."
"דני אלגרט","תדמית","אותנטיות וסיפור אישי","T-027","המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.","supports","https://hagush.org.il/candidates.html ; https://e.democrats.org.il/Democrats_OpenHouses/228349 ; https://www.kan.org.il/content/kan-news/politic/987442/ ; https://www.ynet.co.il/news/article/rjakywcvzl","82","הרקע כסנ״צ בדימוס, מורה ומחנך, אח שכול במאבק החטופים ופעיל ציבורי יוצר תדמית של שליחות ועמוד שדרה."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-001","המועמד מייצג את הקול הנשי בזירה הציבורית.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס תדמיתי מספק לייצוג נשי או זהות מזרחית."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-002","המועמד נתפס בציבור הרחב כמי שמבין חסמים ייחודיים של נשים בפוליטיקה, בעבודה ובחברה.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס תדמיתי מספק לייצוג נשי או זהות מזרחית."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-003","המועמד נתפס בציבור הרחב כמי שנותן מקום מכבד לקבוצות מיעוט בחברה הישראלית.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","88","כמועמד מוסלמי/ערבי מהגליל, עו״ד ורכז מיעוטים בדמוקרטים הצעירים, הוא מוסיף לרשימה ייצוג מיעוטים מובהק."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-004","המועמד נתפס בציבור הרחב כמי שיכול לייצג את בני המיעוטים הלא יהודיים.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","88","כמועמד מוסלמי/ערבי מהגליל, עו״ד ורכז מיעוטים בדמוקרטים הצעירים, הוא מוסיף לרשימה ייצוג מיעוטים מובהק."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-005","המועמד נתפס בציבור הרחב כמי שמביא את קול הפריפריה או מבין לעומק את צרכיה.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","68","הזיקה לכעביה/גליל ולחברה הערבית נותנת בסיס לתדמית שמבינה פריפריה חברתית וגיאוגרפית."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-006","המועמד נתפס בציבור הרחב כמי שיכול לצמצם את הפער התדמיתי והמעשי בין המרכז לפריפריה.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","68","הזיקה לכעביה/גליל ולחברה הערבית נותנת בסיס לתדמית שמבינה פריפריה חברתית וגיאוגרפית."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-007","המועמד נתפס בציבור הרחב כמי שמביא גאווה בזהות מזרחית בלי להפוך אותה לשסע מפריד.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס תדמיתי מספק לייצוג נשי או זהות מזרחית."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-008","המועמד נתפס בציבור הרחב כמי שמכבד זהות דתית ומסורתית בתוך מרחב דמוקרטי וליברלי.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","64","זהותו המוסלמית ושפת השותפות מאפשרות דימוי של כבוד לזהות דתית וגשר בין קבוצות, גם אם לא דווקא דתיים־חילונים יהודים."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-009","המועמד נתפס בציבור הרחב כמי שיכול לגשר בין חילונים, מסורתיים ודתיים.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","64","זהותו המוסלמית ושפת השותפות מאפשרות דימוי של כבוד לזהות דתית וגשר בין קבוצות, גם אם לא דווקא דתיים־חילונים יהודים."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-010","המועמד נתפס בציבור הרחב כמי שנוכחותו ברשימה מרחיבה את תחושת הייצוג של קהלים מגוונים.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","88","כמועמד מוסלמי/ערבי מהגליל, עו״ד ורכז מיעוטים בדמוקרטים הצעירים, הוא מוסיף לרשימה ייצוג מיעוטים מובהק."
"גאלב סלאמנה","תדמית","זהות וייצוג","T-011","המועמד נתפס בציבור הרחב כמי שמוסיף לרשימה עומק חברתי ולא רק ניסיון פוליטי או תקשורתי.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","88","כמועמד מוסלמי/ערבי מהגליל, עו״ד ורכז מיעוטים בדמוקרטים הצעירים, הוא מוסיף לרשימה ייצוג מיעוטים מובהק."
"גאלב סלאמנה","תדמית","ממלכתיות ואחריות","T-012","המועמד נתפס בציבור הרחב כבעל עמוד שדרה ערכי.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","ממלכתיות ואחריות","T-013","המועמד נתפס בציבור הרחב כדמות ממלכתית ואחראית.","mixed","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","55","יש בסיס לרצינות ושליחות, אך ניסיון פוליטי וממלכתי רחב עדיין לא מבוסס מספיק."
"גאלב סלאמנה","תדמית","ממלכתיות ואחריות","T-014","המועמד נתפס בציבור הרחב כמי שמכבד מוסדות מדינה ושלטון חוק.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","ממלכתיות ואחריות","T-015","המועמד נתפס בציבור הרחב כמי שמסוגל לפעול מתוך שיקול דעת ולא רק מתוך כעס.","mixed","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","55","יש בסיס לרצינות ושליחות, אך ניסיון פוליטי וממלכתי רחב עדיין לא מבוסס מספיק."
"גאלב סלאמנה","תדמית","יושרה, אמינות וניסיון ","T-016","המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","יושרה, אמינות וניסיון ","T-017","המועמד נתפס בציבור הרחב כאדם אמין וישר.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","יושרה, אמינות וניסיון ","T-018","המועמד נתפס בציבור הרחב כדמות רצינית ולא כגימיק תקשורתי.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","יושרה, אמינות וניסיון ","T-019","המועמד נתפס בציבור הרחב כמי שאפשר לסמוך עליו בתפקיד ציבורי.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","יושרה, אמינות וניסיון ","T-020","המועמד נתפס בציבור הרחב כבעל ניסיון ציבורי משמעותי.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"גאלב סלאמנה","תדמית","יושרה, אמינות וניסיון ","T-021","המועמד נתפס בציבור הרחב כמי שמבין איך פועלת מערכת פוליטית.","mixed","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","55","יש בסיס לרצינות ושליחות, אך ניסיון פוליטי וממלכתי רחב עדיין לא מבוסס מספיק."
